,game_id,game_date,season,OT,H_A,Team_Abbrev,Team_Score,Team_pace,Team_efg_pct,Team_tov_pct,Team_orb_pct,Team_ft_rate,Team_off_rtg,Inactives,Opponent_pace,Opponent_efg_pct,Opponent_tov_pct,Opponent_orb_pct,Opponent_ft_rate,Opponent_off_rtg,Win,fg,fga,fg2a,fg2,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,fg2_pct,ft_pct,fg3_pct,fg_pct,ast_ratio
6208,202203060DEN,2022-03-06,2021-2022,1,A,NOP,130,99.9,0.545,11.0,27.5,0.198,117.8,"Kira Lewis Jr., Trey Murphy III, Larry Nance Jr., Zion Williamson",99.9,0.598,12.4,22.2,0.391,125.0,0,48,101,68,34,14,33,20,29,14,35,49,30,9,4,14,30,0.5,0.6896551724137931,0.42424242424242425,0.4752475247524752,19.016227180527384
6209,202203060DEN,2022-03-06,2021-2022,1,H,DEN,138,99.9,0.598,12.4,22.2,0.391,125.0,"Vlatko Cancar, Jamal Murray, Michael Porter Jr.",99.9,0.545,11.0,27.5,0.198,117.8,1,47,87,54,37,10,33,34,43,10,37,47,32,7,8,15,26,0.6851851851851852,0.7906976744186046,0.30303030303030304,0.5402298850574713,20.925974365681398
6210,202203060HOU,2022-03-06,2021-2022,0,A,MEM,112,104.5,0.479,9.2,24.5,0.196,107.2,"Santi Aldama, Dillon Brooks, Tyrell Terry, Xavier Tillman Sr.",104.5,0.604,14.8,22.2,0.293,117.7,0,44,97,71,39,5,26,19,27,12,28,40,27,12,8,11,27,0.5492957746478874,0.7037037037037037,0.19230769230769232,0.4536082474226804,18.38235294117647
6211,202203060HOU,2022-03-06,2021-2022,0,H,HOU,123,104.5,0.604,14.8,22.2,0.293,117.7,"Usman Garuba, Dennis Schroder, John Wall",104.5,0.479,9.2,24.5,0.196,107.2,1,43,82,48,30,13,34,24,36,8,37,45,23,4,5,17,22,0.625,0.6666666666666666,0.38235294117647056,0.524390243902439,16.68601276842716
6212,202203060LAC,2022-03-06,2021-2022,0,A,NYK,116,96.0,0.545,8.9,30.6,0.213,120.8,"Quentin Grimes, Nerlens Noel, Derrick Rose, Luka Samanic, Obi Toppin, Kemba Walker",96.0,0.438,9.3,17.6,0.182,96.9,1,42,89,60,29,13,29,19,30,15,42,57,19,4,5,10,18,0.48333333333333334,0.6333333333333333,0.4482758620689655,0.47191011235955055,14.481707317073171
6213,202203060LAC,2022-03-06,2021-2022,0,H,LAC,93,96.0,0.438,9.3,17.6,0.182,96.9,"Paul George, Kawhi Leonard, Norman Powell, Jason Preston, Jay Scrubb",96.0,0.545,8.9,30.6,0.213,120.8,0,33,88,54,22,11,34,16,22,9,34,43,17,2,5,10,23,0.4074074074074074,0.7272727272727273,0.3235294117647059,0.375,13.634905357715752
6214,202203060MIL,2022-03-06,2021-2022,0,A,PHO,122,98.5,0.613,10.1,15.0,0.086,123.9,"Devin Booker, Cameron Johnson, Frank Kaminsky, Chris Paul, Dario Saric",98.5,0.626,12.3,40.0,0.264,134.0,0,50,93,62,36,14,31,8,11,6,21,27,33,8,4,11,20,0.5806451612903226,0.7272727272727273,0.45161290322580644,0.5376344086021505,23.26565143824027
6215,202203060MIL,2022-03-06,2021-2022,0,H,MIL,132,98.5,0.626,12.3,40.0,0.264,134.0,"Pat Connaughton, George Hill, Brook Lopez, Sandro Mamukelashvili, Wesley Matthews",98.5,0.613,10.1,15.0,0.086,123.9,1,47,87,55,32,15,32,23,29,14,34,48,31,9,6,14,19,0.5818181818181818,0.7931034482758621,0.46875,0.5402298850574713,21.41475545730865
6216,202203060OKC,2022-03-06,2021-2022,0,A,UTA,116,94.1,0.579,10.2,23.4,0.146,123.3,"Mike Conley, Xavier Sneed",94.1,0.467,6.5,22.9,0.185,109.5,1,40,89,37,17,23,52,13,17,11,37,48,27,4,4,11,21,0.4594594594594595,0.7647058823529411,0.4423076923076923,0.449438202247191,20.077334919690657
6217,202203060OKC,2022-03-06,2021-2022,0,H,OKC,103,94.1,0.467,6.5,22.9,0.185,109.5,"Luguentz Dort, Josh Giddey, Ty Jerome, Mike Muscala, Jeremiah Robinson-Earl, Isaiah Roby, Kenrich Williams, Derrick Favors",94.1,0.579,10.2,23.4,0.146,123.3,0,39,92,52,31,8,40,17,19,11,36,47,20,11,9,7,19,0.5961538461538461,0.8947368421052632,0.2,0.42391304347826086,15.703517587939698
6218,202203060WAS,2022-03-06,2021-2022,0,A,IND,123,98.4,0.576,9.3,18.4,0.294,125.0,"T.J. McConnell, Ricky Rubio, Myles Turner, T.J. Warren",98.4,0.622,4.8,12.5,0.302,135.1,0,44,85,54,34,10,31,25,29,7,35,42,28,3,5,10,22,0.6296296296296297,0.8620689655172413,0.3225806451612903,0.5176470588235295,20.624631703005306
6219,202203060WAS,2022-03-06,2021-2022,0,H,WAS,133,98.4,0.622,4.8,12.5,0.302,135.1,"Joel Ayayi, Bradley Beal, Vernon Carey Jr., Isaiah Todd, Cassius Winston",98.4,0.576,9.3,18.4,0.294,125.0,1,45,86,44,28,17,42,26,32,5,31,36,33,6,4,5,16,0.6363636363636364,0.8125,0.40476190476190477,0.5232558139534884,23.89918887601391
6220,202203070DAL,2022-03-07,2021-2022,0,A,UTA,103,93.1,0.506,12.2,26.1,0.229,110.6,Xavier Sneed,93.1,0.54,8.5,21.4,0.182,119.2,0,36,83,52,24,12,31,19,24,12,33,45,22,5,6,13,20,0.46153846153846156,0.7916666666666666,0.3870967741935484,0.43373493975903615,17.112632233976353
6221,202203070DAL,2022-03-07,2021-2022,0,H,DAL,111,93.1,0.54,8.5,21.4,0.182,119.2,"Jalen Brunson, Marquese Chriss, Tim Hardaway Jr., Frank Ntilikina, Theo Pinson",93.1,0.506,12.2,26.1,0.229,110.6,1,39,88,42,22,17,46,16,20,9,34,43,19,9,5,9,21,0.5238095238095238,0.8,0.3695652173913043,0.4431818181818182,15.224358974358974
6222,202203070DEN,2022-03-07,2021-2022,0,A,GSW,124,101.8,0.608,12.5,20.9,0.193,121.8,"Stephen Curry, Draymond Green, Andre Iguodala, Klay Thompson, Andrew Wiggins, James Wiseman, Gary Payton II, Otto Porter Jr.",101.8,0.607,8.1,17.9,0.345,128.6,0,45,88,48,28,17,40,17,23,9,32,41,29,5,0,14,30,0.5833333333333334,0.7391304347826086,0.425,0.5113636363636364,20.549886621315192
6223,202203070DEN,2022-03-07,2021-2022,0,H,DEN,131,101.8,0.607,8.1,17.9,0.345,128.6,"Will Barton, Vlatko Cancar, Jamal Murray, Michael Porter Jr.",101.8,0.608,12.5,20.9,0.193,121.8,1,46,84,52,36,10,32,29,41,7,34,41,39,8,5,9,25,0.6923076923076923,0.7073170731707317,0.3125,0.5476190476190477,25.993068515062653
6224,202203070DET,2022-03-07,2021-2022,1,A,ATL,110,89.3,0.511,11.2,28.9,0.161,111.6,"Sharife Cooper, Kevin Huerter",89.3,0.527,10.4,30.0,0.161,114.6,0,42,93,55,31,11,38,15,22,13,35,48,28,3,6,13,25,0.5636363636363636,0.6818181818181818,0.2894736842105263,0.45161290322580644,19.48775055679287
6225,202203070DET,2022-03-07,2021-2022,1,H,DET,113,89.3,0.527,10.4,30.0,0.161,114.6,"Luka Garza, Saben Lee, Jamorko Pickett, Chris Smith",89.3,0.511,11.2,28.9,0.161,111.6,1,43,93,60,31,12,33,15,23,15,32,47,27,7,2,12,27,0.5166666666666667,0.6521739130434783,0.36363636363636365,0.46236559139784944,18.998029833943146
6226,202203070MIA,2022-03-07,2021-2022,0,A,HOU,106,96.2,0.517,9.3,19.6,0.17,110.2,"Usman Garuba, Eric Gordon, John Wall, Christian Wood",96.2,0.615,13.4,35.1,0.121,127.9,0,39,88,45,26,13,43,15,22,9,24,33,22,8,7,10,24,0.5777777777777777,0.6818181818181818,0.3023255813953488,0.4431818181818182,16.964836520666253
6227,202203070MIA,2022-03-07,2021-2022,0,H,MIA,123,96.2,0.615,13.4,35.1,0.121,127.9,"Markieff Morris, Javonte Smart",96.2,0.517,9.3,19.6,0.17,110.2,1,49,91,60,35,14,31,11,14,13,37,50,26,3,4,15,17,0.5833333333333334,0.7857142857142857,0.45161290322580644,0.5384615384615384,18.818760856977416
6228,202203070MIN,2022-03-07,2021-2022,0,A,POR,81,107.5,0.319,14.6,14.3,0.337,75.4,"Eric Bledsoe, Joe Ingles, Damian Lillard, Nassir Little, Didi Louzada, Jusuf Nurkic, Justise Winslow",107.5,0.484,15.2,35.8,0.38,115.4,0,23,83,55,16,7,28,28,38,8,34,42,11,10,5,17,30,0.2909090909090909,0.7368421052631579,0.25,0.27710843373493976,8.612590040714062
6229,202203070MIN,2022-03-07,2021-2022,0,H,MIN,124,107.5,0.484,15.2,35.8,0.38,115.4,"Anthony Edwards, D'Angelo Russell, McKinley Wright IV",107.5,0.319,14.6,14.3,0.337,75.4,1,38,92,49,25,13,43,35,44,19,48,67,21,10,9,20,25,0.5102040816326531,0.7954545454545454,0.3023255813953488,0.41304347826086957,13.783145182462587
6230,202203070PHI,2022-03-07,2021-2022,0,A,CHI,106,95.9,0.494,11.7,31.8,0.23,110.5,"Lonzo Ball, Alex Caruso, Tyler Cook, Marko Simonovic, Nikola Vucevic, Patrick Williams",95.9,0.56,8.3,19.0,0.321,126.1,0,39,87,63,31,8,24,20,26,14,34,48,22,5,4,13,24,0.49206349206349204,0.7692307692307693,0.3333333333333333,0.4482758620689655,16.486810551558754
6231,202203070PHI,2022-03-07,2021-2022,0,H,PHI,121,95.9,0.56,8.3,19.0,0.321,126.1,"Charles Bassey, Charlie Brown Jr., Paul Millsap, Myles Powell, Jaden Springer",95.9,0.494,11.7,31.8,0.23,110.5,1,41,84,54,29,12,30,27,34,8,30,38,29,5,5,9,19,0.5370370370370371,0.7941176470588235,0.4,0.4880952380952381,21.174065420560748
6232,202203070SAC,2022-03-07,2021-2022,0,A,NYK,131,100.4,0.609,7.3,20.0,0.207,130.5,"Quentin Grimes, Nerlens Noel, Derrick Rose, Luka Samanic, Obi Toppin, Kemba Walker",100.4,0.556,10.3,9.5,0.325,114.5,1,47,92,50,29,18,42,19,23,9,38,47,19,7,6,8,31,0.58,0.8260869565217391,0.42857142857142855,0.5108695652173914,14.714993804213135
6233,202203070SAC,2022-03-07,2021-2022,0,H,SAC,115,100.4,0.556,10.3,9.5,0.325,114.5,"Terence Davis, Maurice Harkless, Jeremy Lamb, Neemias Queta, Richaun Holmes",100.4,0.609,7.3,20.0,0.207,130.5,0,39,80,48,28,11,32,26,36,4,36,40,23,4,2,11,16,0.5833333333333334,0.7222222222222222,0.34375,0.4875,17.714109673444238
6234,202203070SAS,2022-03-07,2021-2022,0,A,LAL,110,101.4,0.516,12.9,25.5,0.176,108.5,"Anthony Davis, Mason Jones, Kendrick Nunn, LeBron James",101.4,0.601,14.1,27.9,0.19,115.4,0,43,91,65,35,8,26,16,23,12,31,43,19,7,3,15,26,0.5384615384615384,0.6956521739130435,0.3076923076923077,0.4725274725274725,14.061574896388395
6235,202203070SAS,2022-03-07,2021-2022,0,H,SAS,117,101.4,0.601,14.1,27.9,0.19,115.4,"Keita Bates-Diop, , Devin Vassell, Lonnie Walker IV, Robert Woodard II",101.4,0.516,12.9,25.5,0.176,108.5,1,46,84,58,37,9,26,16,30,12,35,47,28,6,7,16,18,0.6379310344827587,0.5333333333333333,0.34615384615384615,0.5476190476190477,19.8300283286119
6236,202203080CHO,2022-03-08,2021-2022,0,A,BRK,132,103.6,0.671,14.4,16.2,0.268,127.4,"LaMarcus Aldridge, David Duke Jr., Joe Harris, Day'Ron Sharpe, Ben Simmons",103.6,0.56,12.9,23.8,0.196,116.8,1,46,82,47,28,18,35,22,29,6,32,38,33,8,4,16,20,0.5957446808510638,0.7586206896551724,0.5142857142857142,0.5609756097560976,22.95492487479132
6237,202203080CHO,2022-03-08,2021-2022,0,H,CHO,121,103.6,0.56,12.9,23.8,0.196,116.8,"James Bouknight, Gordon Hayward, Kai Jones, Arnoldas Kulboka, Scottie Lewis",103.6,0.671,14.4,16.2,0.268,127.4,0,45,92,51,32,13,41,18,22,10,31,41,26,12,3,15,24,0.6274509803921569,0.8181818181818182,0.3170731707317073,0.4891304347826087,18.222596019063637
6238,202203080GSW,2022-03-08,2021-2022,0,A,LAC,97,101.2,0.419,11.2,22.6,0.204,95.8,"Robert Covington, Paul George, Kawhi Leonard, Norman Powell, Jason Preston, Jay Scrubb",101.2,0.549,14.1,22.2,0.12,110.6,0,33,93,54,21,12,39,19,23,12,35,47,23,12,3,13,12,0.3888888888888889,0.8260869565217391,0.3076923076923077,0.3548387096774194,16.532489936745254
6239,202203080GSW,2022-03-08,2021-2022,0,H,GSW,112,101.2,0.549,14.1,22.2,0.12,110.6,"Draymond Green, Andre Iguodala, Gary Payton II, Otto Porter Jr., James Wiseman",101.2,0.419,11.2,22.6,0.204,95.8,1,44,92,58,31,13,34,11,13,10,41,51,33,8,6,16,20,0.5344827586206896,0.8461538461538461,0.38235294117647056,0.4782608695652174,22.491821155943292
6240,202203080IND,2022-03-08,2021-2022,0,A,CLE,127,98.2,0.542,6.1,33.3,0.253,129.4,"Jarrett Allen, Caris LeVert, Collin Sexton, Dylan Windler",98.2,0.626,14.8,29.7,0.11,126.3,1,47,95,63,38,9,32,24,27,14,26,40,25,13,6,7,16,0.6031746031746031,0.8888888888888888,0.28125,0.49473684210526314,18.00115207373272
6241,202203080IND,2022-03-08,2021-2022,0,H,IND,124,98.2,0.626,14.8,29.7,0.11,126.3,"T.J. McConnell, Ricky Rubio, Myles Turner, T.J. Warren, Lance Stephenson",98.2,0.542,6.1,33.3,0.253,129.4,0,49,91,59,33,16,32,10,15,11,28,39,35,5,7,17,20,0.559322033898305,0.6666666666666666,0.5,0.5384615384615384,23.395721925133692
6242,202203080MEM,2022-03-08,2021-2022,0,A,NOP,111,102.2,0.528,12.3,24.5,0.205,108.6,"Kira Lewis Jr., Trey Murphy III, Larry Nance Jr., Zion Williamson",102.2,0.554,9.0,31.3,0.198,129.2,0,41,88,54,30,11,34,18,27,12,33,45,24,9,3,14,18,0.5555555555555556,0.6666666666666666,0.3235294117647059,0.4659090909090909,17.40644038294169
6243,202203080MEM,2022-03-08,2021-2022,0,H,MEM,132,102.2,0.554,9.0,31.3,0.198,129.2,"Santi Aldama, Dillon Brooks, Tyrell Terry",102.2,0.528,12.3,24.5,0.205,108.6,1,48,101,57,32,16,44,20,24,15,37,52,30,8,6,11,20,0.5614035087719298,0.8333333333333334,0.36363636363636365,0.4752475247524752,19.664394336654432
6244,202203080OKC,2022-03-08,2021-2022,0,A,MIL,142,102.3,0.63,10.7,34.8,0.16,138.8,"Grayson Allen, Pat Connaughton, George Hill, Brook Lopez",102.3,0.595,13.9,14.0,0.179,112.4,1,53,100,60,33,20,40,16,20,16,37,53,35,10,4,13,18,0.55,0.8,0.5,0.53,22.32142857142857
6245,202203080OKC,2022-03-08,2021-2022,0,H,OKC,115,102.3,0.595,13.9,14.0,0.179,112.4,"Luguentz Dort, Josh Giddey, Ty Jerome, Mike Muscala, Jeremiah Robinson-Earl, Kenrich Williams",102.3,0.63,10.7,34.8,0.16,138.8,0,42,84,45,26,16,39,15,21,6,30,36,26,6,5,15,20,0.5777777777777777,0.7142857142857143,0.41025641025641024,0.5,19.36829558998808
6246,202203080ORL,2022-03-08,2021-2022,0,A,PHO,102,103.0,0.456,9.0,13.5,0.209,99.1,"Devin Booker, Cameron Johnson, Frank Kaminsky, Chris Paul, Dario Saric",103.0,0.418,9.6,15.1,0.239,96.2,1,35,91,55,22,13,36,19,23,7,45,52,24,7,6,10,20,0.4,0.8260869565217391,0.3611111111111111,0.38461538461538464,17.761989342806395
6247,202203080ORL,2022-03-08,2021-2022,0,H,ORL,99,103.0,0.418,9.6,15.1,0.239,96.2,"Bol Bol, Ignas Brazdeikis, Jonathan Isaac, Admiral Schofield, Jalen Suggs",103.0,0.456,9.0,13.5,0.209,99.1,0,35,92,53,28,7,39,22,25,8,45,53,17,6,2,11,20,0.5283018867924528,0.88,0.1794871794871795,0.3804347826086957,12.977099236641221
6248,202203090CHO,2022-03-09,2021-2022,0,A,BOS,115,93.5,0.559,10.0,34.0,0.118,123.0,"Aaron Nesmith, Matt Ryan, Brodric Thomas",93.5,0.476,14.2,32.6,0.25,108.1,1,46,93,56,34,12,37,11,14,16,31,47,30,10,8,11,20,0.6071428571428571,0.7857142857142857,0.32432432432432434,0.4946236559139785,21.404109589041095
6249,202203090CHO,2022-03-09,2021-2022,0,H,CHO,101,93.5,0.476,14.2,32.6,0.25,108.1,"James Bouknight, Gordon Hayward, Kai Jones, Arnoldas Kulboka, Scottie Lewis, Jalen McDaniels",93.5,0.559,10.0,34.0,0.118,123.0,0,36,84,52,28,8,32,21,28,15,31,46,18,8,7,16,15,0.5384615384615384,0.75,0.25,0.42857142857142855,13.812154696132598
6250,202203090DAL,2022-03-09,2021-2022,0,A,NYK,107,89.2,0.482,9.2,35.9,0.31,119.9,"Quentin Grimes, Nerlens Noel, Cam Reddish, Derrick Rose, Luka Samanic, Kemba Walker",89.2,0.349,7.6,22.6,0.198,86.3,1,36,84,50,27,9,34,26,33,14,41,55,20,3,3,10,25,0.54,0.7878787878787878,0.2647058823529412,0.42857142857142855,15.561780267662623
6251,202203090DAL,2022-03-09,2021-2022,0,H,DAL,77,89.2,0.349,7.6,22.6,0.198,86.3,"Marquese Chriss, Tim Hardaway Jr., Frank Ntilikina, Theo Pinson",89.2,0.482,9.2,35.9,0.31,119.9,0,27,86,42,21,6,44,17,25,12,25,37,11,3,4,8,24,0.5,0.68,0.13636363636363635,0.313953488372093,9.482758620689655
6252,202203090DET,2022-03-09,2021-2022,0,A,CHI,114,98.6,0.546,10.7,6.9,0.408,115.6,"Lonzo Ball, Alex Caruso, Tyler Cook, Marko Simonovic, Patrick Williams",98.6,0.579,15.2,13.9,0.159,109.5,1,40,76,61,37,3,15,31,35,2,31,33,19,13,1,11,15,0.6065573770491803,0.8857142857142857,0.2,0.5263157894736842,15.650741350906095
6253,202203090DET,2022-03-09,2021-2022,0,H,DET,108,98.6,0.579,15.2,13.9,0.159,109.5,"Frank Jackson, Jamorko Pickett, Chris Smith, Isaiah Stewart",98.6,0.546,10.7,6.9,0.408,115.6,0,42,82,51,31,11,31,13,17,5,27,32,25,6,3,16,25,0.6078431372549019,0.7647058823529411,0.3548387096774194,0.5121951219512195,19.16002452483139
6254,202203090HOU,2022-03-09,2021-2022,1,A,LAL,130,103.3,0.554,12.5,23.1,0.178,114.0,"Anthony Davis, Mason Jones, Kendrick Nunn, Talen Horton-Tucker",103.3,0.593,12.7,21.7,0.176,121.9,0,47,101,54,29,18,47,18,26,12,36,48,25,10,7,16,21,0.5370370370370371,0.6923076923076923,0.3829787234042553,0.46534653465346537,16.29301355578728
6255,202203090HOU,2022-03-09,2021-2022,1,H,HOU,139,103.3,0.593,12.7,21.7,0.176,121.9,"Usman Garuba, Jae'Sean Tate, John Wall, Christian Wood",103.3,0.554,12.5,23.1,0.178,114.0,1,52,102,62,35,17,40,18,19,10,40,50,25,7,4,16,21,0.5645161290322581,0.9473684210526315,0.425,0.5098039215686274,16.5169133192389
6256,202203090LAC,2022-03-09,2021-2022,0,A,WAS,109,95.8,0.529,11.1,20.9,0.195,113.8,"Bradley Beal, Vernon Carey Jr., Jordan Schakel, Isaiah Todd, Cassius Winston",95.8,0.593,11.6,17.9,0.151,120.0,0,41,87,60,31,10,27,17,20,9,32,41,26,10,3,12,13,0.5166666666666667,0.85,0.37037037037037035,0.47126436781609193,19.43198804185351
6257,202203090LAC,2022-03-09,2021-2022,0,H,LAC,115,95.8,0.593,11.6,17.9,0.151,120.0,"Robert Covington, Paul George, Kawhi Leonard, Norman Powell, Jason Preston, Jay Scrubb",95.8,0.529,11.1,20.9,0.195,113.8,1,43,86,54,27,16,32,13,13,7,34,41,21,6,10,12,15,0.5,1.0,0.5,0.5,16.837716484926236
6258,202203090MIA,2022-03-09,2021-2022,0,A,PHO,111,99.7,0.51,11.9,30.4,0.101,111.3,"Cameron Johnson, Frank Kaminsky, Chris Paul, Dario Saric",99.7,0.455,13.0,12.8,0.114,90.3,1,45,99,62,34,11,37,10,10,14,41,55,26,8,5,14,18,0.5483870967741935,1.0,0.2972972972972973,0.45454545454545453,18.13110181311018
6259,202203090MIA,2022-03-09,2021-2022,0,H,MIA,90,99.7,0.455,13.0,12.8,0.114,90.3,"Jimmy Butler, Kyle Guy, Markieff Morris, Javonte Smart",99.7,0.51,11.9,30.4,0.101,111.3,0,35,88,55,25,10,33,10,13,6,32,38,27,8,5,14,9,0.45454545454545453,0.7692307692307693,0.30303030303030304,0.3977272727272727,20.041567695961994
6260,202203090MIL,2022-03-09,2021-2022,0,A,ATL,115,98.2,0.564,8.6,15.2,0.209,117.1,Sharife Cooper,98.2,0.564,7.1,22.9,0.191,126.2,0,43,86,48,32,11,38,18,22,7,37,44,26,6,3,9,20,0.6666666666666666,0.8181818181818182,0.2894736842105263,0.5,19.895928986838076
6261,202203090MIL,2022-03-09,2021-2022,0,H,MIL,124,98.2,0.564,7.1,22.9,0.191,126.2,"Pat Connaughton, George Hill, Brook Lopez, Lindell Wigginton",98.2,0.564,8.6,15.2,0.209,117.1,1,47,94,59,35,12,35,18,23,11,39,50,24,7,2,8,19,0.5932203389830508,0.782608695652174,0.34285714285714286,0.5,17.63150161622098
6262,202203090MIN,2022-03-09,2021-2022,0,A,OKC,102,102.8,0.494,13.3,17.6,0.184,99.2,"Luguentz Dort, Josh Giddey, Ty Jerome, Mike Muscala, Jeremiah Robinson-Earl, Kenrich Williams",102.8,0.651,12.6,15.4,0.233,128.4,0,36,87,44,22,14,43,16,24,9,33,42,26,8,0,15,18,0.5,0.6666666666666666,0.32558139534883723,0.41379310344827586,18.76443418013857
6263,202203090MIN,2022-03-09,2021-2022,0,H,MIN,132,102.8,0.651,12.6,15.4,0.233,128.4,"Patrick Beverley, Jarred Vanderbilt, McKinley Wright IV",102.8,0.494,13.3,17.6,0.184,99.2,1,45,86,34,23,22,52,20,26,6,42,48,34,10,5,14,18,0.6764705882352942,0.7692307692307693,0.4230769230769231,0.5232558139534884,23.377337733773377
6264,202203090NOP,2022-03-09,2021-2022,0,A,ORL,108,98.1,0.566,17.1,18.4,0.289,110.1,"Bol Bol, Ignas Brazdeikis, Markelle Fultz, Jonathan Isaac, Admiral Schofield",98.1,0.478,9.8,20.8,0.14,104.0,1,36,76,39,22,14,37,22,26,7,38,45,25,4,1,18,20,0.5641025641025641,0.8461538461538461,0.3783783783783784,0.47368421052631576,19.16590003066544
6265,202203090NOP,2022-03-09,2021-2022,0,H,NOP,102,98.1,0.478,9.8,20.8,0.14,104.0,"Brandon Ingram, Kira Lewis Jr., Larry Nance Jr., Zion Williamson",98.1,0.566,17.1,18.4,0.289,110.1,0,41,93,62,34,7,31,13,18,10,31,41,23,11,2,11,22,0.5483870967741935,0.7222222222222222,0.22580645161290322,0.44086021505376344,17.04713904536021
6266,202203090SAC,2022-03-09,2021-2022,0,A,DEN,106,99.2,0.543,18.1,25.0,0.207,106.9,"Will Barton, Vlatko Cancar, Jeff Green, Jamal Murray, Michael Porter Jr.",99.2,0.518,14.7,16.3,0.141,100.8,1,40,82,47,31,9,35,17,19,10,41,51,26,11,3,20,20,0.6595744680851063,0.8947368421052632,0.2571428571428571,0.4878048780487805,19.06717512466999
6267,202203090SAC,2022-03-09,2021-2022,0,H,SAC,100,99.2,0.518,14.7,16.3,0.141,100.8,"Terence Davis, Maurice Harkless, Richaun Holmes, Jeremy Lamb, Domantas Sabonis",99.2,0.543,18.1,25.0,0.207,106.9,0,38,85,51,26,12,34,12,18,8,30,38,24,11,5,16,22,0.5098039215686274,0.6666666666666666,0.35294117647058826,0.4470588235294118,18.055973517905503
6268,202203090SAS,2022-03-09,2021-2022,0,A,TOR,119,93.6,0.547,9.3,31.0,0.306,127.1,"OG Anunoby, Justin Champagnie, Malachi Flynn, David Johnson",93.6,0.506,11.5,17.1,0.226,111.1,1,41,85,55,30,11,30,26,28,13,34,47,12,7,1,10,23,0.5454545454545454,0.9285714285714286,0.36666666666666664,0.4823529411764706,10.056989607777405
6269,202203090SAS,2022-03-09,2021-2022,0,H,SAS,104,93.6,0.506,11.5,17.1,0.226,111.1,"Keita Bates-Diop, Devontae Cacok, Romeo Langford, Joshua Primo, , Robert Woodard II",93.6,0.547,9.3,31.0,0.306,127.1,0,38,84,52,29,9,32,19,20,7,29,36,24,5,4,12,18,0.5576923076923077,0.95,0.28125,0.4523809523809524,18.633540372670804
6270,202203090UTA,2022-03-09,2021-2022,0,A,POR,85,94.6,0.376,8.4,17.0,0.202,89.9,"Eric Bledsoe, Joe Ingles, Damian Lillard, Nassir Little, Didi Louzada, Jusuf Nurkic, Anfernee Simons",94.6,0.623,8.8,18.2,0.272,130.1,0,29,89,53,20,9,36,18,22,9,27,36,19,4,2,9,23,0.37735849056603776,0.8181818181818182,0.25,0.3258426966292135,14.998421218819072
6271,202203090UTA,2022-03-09,2021-2022,0,H,UTA,123,94.6,0.623,8.8,18.2,0.272,130.1,Xavier Sneed,94.6,0.376,8.4,17.0,0.202,89.9,1,42,81,35,25,17,46,22,27,6,44,50,31,3,5,9,23,0.7142857142857143,0.8148148148148148,0.3695652173913043,0.5185185185185185,23.32931968693558
6272,202203100DEN,2022-03-10,2021-2022,0,A,GSW,113,93.2,0.557,6.7,17.8,0.17,121.3,"Chris Chiozza, Draymond Green, Andre Iguodala, Otto Porter Jr., Quinndary Weatherspoon, James Wiseman",93.2,0.458,10.1,30.0,0.298,109.5,1,42,88,46,28,14,42,15,20,8,28,36,26,9,4,7,25,0.6086956521739131,0.75,0.3333333333333333,0.4772727272727273,20.03081664098613
6273,202203100DEN,2022-03-10,2021-2022,0,H,DEN,102,93.2,0.458,10.1,30.0,0.298,109.5,"Will Barton, Vlatko Cancar, Jamal Murray, Zeke Nnaji, Michael Porter Jr.",93.2,0.557,6.7,17.8,0.17,121.3,0,35,84,53,28,7,31,25,32,12,37,49,19,5,6,11,20,0.5283018867924528,0.78125,0.22580645161290322,0.4166666666666667,14.834478450968147
6274,202203100PHI,2022-03-10,2021-2022,0,A,BRK,129,99.9,0.659,10.0,23.3,0.099,129.1,"LaMarcus Aldridge, David Duke Jr., Joe Harris, Day'Ron Sharpe, Ben Simmons",99.9,0.398,14.5,32.7,0.28,100.1,1,51,91,51,33,18,40,9,17,10,35,45,29,13,15,11,22,0.6470588235294118,0.5294117647058824,0.45,0.5604395604395604,20.941652224147887
6275,202203100PHI,2022-03-10,2021-2022,0,H,PHI,100,99.9,0.398,14.5,32.7,0.28,100.1,"Charles Bassey, Charlie Brown Jr., Danny Green, Myles Powell, Jaden Springer",99.9,0.659,10.0,23.3,0.099,129.1,0,30,93,57,16,14,36,26,30,17,33,50,19,5,5,18,19,0.2807017543859649,0.8666666666666667,0.3888888888888889,0.3225806451612903,13.268156424581006
6276,202203110ATL,2022-03-11,2021-2022,0,A,LAC,106,92.3,0.561,11.8,15.8,0.171,114.9,"Robert Covington, Paul George, Kawhi Leonard, Norman Powell, Jason Preston, Jay Scrubb",92.3,0.528,9.2,33.3,0.189,121.4,0,40,82,50,28,12,32,14,17,6,30,36,22,7,3,12,20,0.56,0.8235294117647058,0.375,0.4878048780487805,17.816650469711693
6277,202203110ATL,2022-03-11,2021-2022,0,H,ATL,112,92.3,0.528,9.2,33.3,0.189,121.4,"Sharife Cooper, Jalen Johnson",92.3,0.561,11.8,15.8,0.171,114.9,1,43,90,59,34,9,31,17,19,15,32,47,28,5,3,10,19,0.576271186440678,0.8947368421052632,0.2903225806451613,0.4777777777777778,20.533880903490758
